seriesId,matchId,bowlerIds,bowlerLongNames,overNumber,overRuns,overWickets,isComplete,totalBalls,totalRuns,totalWickets,overRunRate,requiredRunRate,requiredRuns,remainingBalls,predictions,balls,events
1410370,1410381,71117,Danny Lamb,7,9,0,True,42,53,0,7.57,0.0,0,78,,[],[]
1410370,1410381,102230,Jack Carson,8,10,2,True,48,63,2,7.87,0.0,0,72,,[],[]
1410370,1410381,108145,James Coles,9,11,0,True,54,74,2,8.22,0.0,0,66,,[],[]
1410370,1410381,62490,Tymal Mills,10,1,1,True,60,75,3,7.5,0.0,0,60,,[],[]
1410370,1410381,108145,James Coles,11,9,0,True,66,84,3,7.63,0.0,0,54,,[],[]
1410370,1410381,62490,Tymal Mills,12,8,0,True,72,92,3,7.66,0.0,0,48,,[],[]
1410370,1410381,71117,Danny Lamb,13,8,0,True,78,100,3,7.69,0.0,0,42,,[],[]
1410370,1410381,78253,Nathan McAndrew,14,4,2,True,84,104,5,7.42,0.0,0,36,,[],[]
1410370,1410381,71117,Danny Lamb,15,7,0,True,90,111,5,7.4,0.0,0,30,,[],[]
1410370,1410381,62490,Tymal Mills,16,14,0,True,96,125,5,7.81,0.0,0,24,,[],[]
1410370,1410381,66104,Ollie Robinson,17,8,0,True,102,133,5,7.82,0.0,0,18,,[],[]
1410370,1410381,78253,Nathan McAndrew,18,12,0,True,108,145,5,8.05,0.0,0,12,,[],[]
1410370,1410381,71117,Danny Lamb,19,19,0,True,114,164,5,8.63,0.0,0,6,,[],[]
1410370,1410381,62490,Tymal Mills,20,3,3,True,120,167,8,8.35,0.0,0,0,,[],[]
1410370,1410381,57641,David Payne,1,3,0,True,6,3,0,3.0,8.68,165,114,,"[{'_uid': 46077820, 'id': 46077820, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.01, 'oversActual': 0.1, 'overNumber': 1, 'ballNumber': 1, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 212, 'wagonY': 196, 'wagonZone': 3, 'pitchLine': None, 'pitchLength': None, 'shotType': 'DROP_AND_RUN', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-31T19:33:18.000Z', 'batsmanPlayerId': 102232, 'bowlerPlayerId': 57641, 'outPlayerId': None, 'totalInningRuns': 0, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '0* (1b)', 'short': 'OJ Carter 0* (1b)', 'long': 'Oli Carter 0* (1b)'}, 'bowlerStatText': {'short': 'DA Payne 0.1-0-0-0', 'long': 'David Payne 0.1-0-0-0'}}, {'_uid': 46077827, 'id': 46077827, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.02, 'oversActual': 0.2, 'overNumber': 1, 'ballNumber': 2, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 269, 'wagonY': 198, 'wagonZone': 3, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-31T19:34:32.000Z', 'batsmanPlayerId': 102232, 'bowlerPlayerId': 57641, 'outPlayerId': None, 'totalInningRuns': 1, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '1* (2b)', 'short': 'OJ Carter 1* (2b)', 'long': 'Oli Carter 1* (2b)'}, 'bowlerStatText': {'short': 'DA Payne 0.2-0-1-0', 'long': 'David Payne 0.2-0-1-0'}}, {'_uid': 46077835, 'id': 46077835, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.03, 'oversActual': 0.3, 'overNumber': 1, 'ballNumber': 3, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 313, 'wagonY': 156, 'wagonZone': 2, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-31T19:35:06.000Z', 'batsmanPlayerId': 67890, 'bowlerPlayerId': 57641, 'outPlayerId': None, 'totalInningRuns': 2, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '1* (1b)', 'short': 'DP Hughes 1* (1b)', 'long': 'Daniel Hughes 1* (1b)'}, 'bowlerStatText': {'short': 'DA Payne 0.3-0-2-0', 'long': 'David Payne 0.3-0-2-0'}}, {'_uid': 46077839, 'id': 46077839, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.04, 'oversActual': 0.4, 'overNumber': 1, 'ballNumber': 4, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 180, 'wagonY': 125, 'wagonZone': 8, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-31T19:35:06.000Z', 'batsmanPlayerId': 102232, 'bowlerPlayerId': 57641, 'outPlayerId': None, 'totalInningRuns': 2, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '1* (3b)', 'short': 'OJ Carter 1* (3b)', 'long': 'Oli Carter 1* (3b)'}, 'bowlerStatText': {'short': 'DA Payne 0.4-0-2-0', 'long': 'David Payne 0.4-0-2-0'}}, {'_uid': 46077844, 'id': 46077844, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.05, 'oversActual': 0.5, 'overNumber': 1, 'ballNumber': 5, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 141, 'wagonY': 252, 'wagonZone': 5, 'pitchLine': None, 'pitchLength': None, 'shotType': 'PUSH_SHOT', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-31T19:35:37.000Z', 'batsmanPlayerId': 102232, 'bowlerPlayerId': 57641, 'outPlayerId': None, 'totalInningRuns': 3, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '2* (4b)', 'short': 'OJ Carter 2* (4b)', 'long': 'Oli Carter 2* (4b)'}, 'bowlerStatText': {'short': 'DA Payne 0.5-0-3-0', 'long': 'David Payne 0.5-0-3-0'}}, {'_uid': 46077849, 'id': 46077849, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.06, 'oversActual': 0.6, 'overNumber': 1, 'ballNumber': 6, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 239, 'wagonY': 192, 'wagonZone': 3, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-31T19:36:06.000Z', 'batsmanPlayerId': 67890, 'bowlerPlayerId': 57641, 'outPlayerId': None, 'totalInningRuns': 3, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '1* (2b)', 'short': 'DP Hughes 1* (2b)', 'long': 'Daniel Hughes 1* (2b)'}, 'bowlerStatText': {'short': 'DA Payne 1-0-3-0', 'long': 'David Payne 1-0-3-0'}}]",[]
1410370,1410381,65053,Matt Taylor,2,2,2,True,12,5,2,2.5,9.05,163,108,,[],[]
1410370,1410381,83873,Ajeet Singh Dale,3,9,0,True,18,14,2,4.66,9.05,154,102,,[],[]
1410370,1410381,65053,Matt Taylor,4,12,0,True,24,26,2,6.5,8.87,142,96,,[],[]
1410370,1410381,57641,David Payne,5,5,1,True,30,31,3,6.2,9.13,137,90,,[],[]
1410370,1410381,58629,Graeme van Buuren,6,7,0,True,36,38,3,6.33,9.28,130,84,,[],[]
1410370,1410381,59394,Marchant de Lange,7,15,0,True,42,53,3,7.57,8.84,115,78,,[],[]
1410370,1410381,58629,Graeme van Buuren,8,6,1,True,48,59,4,7.37,9.08,109,72,,[],[]
1410370,1410381,59394,Marchant de Lange,9,11,0,True,54,70,4,7.77,8.9,98,66,,[],[]
1410370,1410381,102887,Oliver Price,10,9,0,True,60,79,4,7.9,8.9,89,60,,[],[]
1410370,1410381,83873,Ajeet Singh Dale,11,13,0,True,66,92,4,8.36,8.44,76,54,,[],[]
1410370,1410381,58629,Graeme van Buuren,12,7,0,True,72,99,4,8.25,8.62,69,48,,[],[]
1410370,1410381,65053,Matt Taylor,13,10,0,True,78,109,4,8.38,8.42,59,42,,[],[]
1410370,1410381,59394,Marchant de Lange,14,3,1,True,84,112,5,8.0,9.33,56,36,,[],[]
1410370,1410381,57641,David Payne,15,9,0,True,90,121,5,8.06,9.4,47,30,,[],[]
1410370,1410381,58629,Graeme van Buuren,16,11,0,True,96,132,5,8.25,9.0,36,24,,[],[]
1410370,1410381,59394,Marchant de Lange,17,11,0,True,102,143,5,8.41,8.33,25,18,,[],[]
1410370,1410381,57641,David Payne,18,12,0,True,108,155,5,8.61,6.5,13,12,,[],[]
1410370,1410381,83873,Ajeet Singh Dale,19,3,1,True,114,158,6,8.31,10.0,10,6,,[],[]
1410370,1410381,65053,Matt Taylor,20,10,1,True,120,168,7,8.4,0.0,0,0,,[],[]
1410370,1410459,53310,Chris Wood,1,5,0,True,6,5,0,5.0,0.0,0,114,,"[{'_uid': 46301508, 'id': 46301508, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.01, 'oversActual': 0.1, 'overNumber': 1, 'ballNumber': 1, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 180, 'wagonY': 125, 'wagonZone': 8, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-10T18:01:26.000Z', 'batsmanPlayerId': 83767, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 0, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '0* (1b)', 'short': 'HD Ward 0* (1b)', 'long': 'Harrison Ward 0* (1b)'}, 'bowlerStatText': {'short': 'CP Wood 0.1-0-0-0', 'long': 'Chris Wood 0.1-0-0-0'}}, {'_uid': 46301510, 'id': 46301510, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.02, 'oversActual': 0.2, 'overNumber': 1, 'ballNumber': 2, 'totalRuns': 4, 'batsmanRuns': 4, 'isFour': True, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 334, 'wagonY': 108, 'wagonZone': 2, 'pitchLine': None, 'pitchLength': None, 'shotType': 'CUT_SHOT_ON_BACK_FOOT', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-10T18:01:44.000Z', 'batsmanPlayerId': 83767, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 4, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '4* (2b)', 'short': 'HD Ward 4* (2b 1x4)', 'long': 'Harrison Ward 4* (2b 1x4)'}, 'bowlerStatText': {'short': 'CP Wood 0.2-0-4-0', 'long': 'Chris Wood 0.2-0-4-0'}}, {'_uid': 46301512, 'id': 46301512, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.03, 'oversActual': 0.3, 'overNumber': 1, 'ballNumber': 3, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 61, 'wagonY': 215, 'wagonZone': 6, 'pitchLine': None, 'pitchLength': None, 'shotType': 'PULL_HOOK_ON_BACK_FOOT', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-10T18:02:18.000Z', 'batsmanPlayerId': 83767, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 5, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '5* (3b)', 'short': 'HD Ward 5* (3b 1x4)', 'long': 'Harrison Ward 5* (3b 1x4)'}, 'bowlerStatText': {'short': 'CP Wood 0.3-0-5-0', 'long': 'Chris Wood 0.3-0-5-0'}}, {'_uid': 46301514, 'id': 46301514, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.04, 'oversActual': 0.4, 'overNumber': 1, 'ballNumber': 4, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 242, 'wagonY': 195, 'wagonZone': 3, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-10T18:02:18.000Z', 'batsmanPlayerId': 67890, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 5, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '0* (1b)', 'short': 'DP Hughes 0* (1b)', 'long': 'Daniel Hughes 0* (1b)'}, 'bowlerStatText': {'short': 'CP Wood 0.4-0-5-0', 'long': 'Chris Wood 0.4-0-5-0'}}, {'_uid': 46301515, 'id': 46301515, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.05, 'oversActual': 0.5, 'overNumber': 1, 'ballNumber': 5, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 180, 'wagonY': 125, 'wagonZone': 8, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-10T18:02:43.000Z', 'batsmanPlayerId': 67890, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 5, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '0* (2b)', 'short': 'DP Hughes 0* (2b)', 'long': 'Daniel Hughes 0* (2b)'}, 'bowlerStatText': {'short': 'CP Wood 0.5-0-5-0', 'long': 'Chris Wood 0.5-0-5-0'}}, {'_uid': 46301516, 'id': 46301516, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.06, 'oversActual': 0.6, 'overNumber': 1, 'ballNumber': 6, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 180, 'wagonY': 125, 'wagonZone': 8, 'pitchLine': None, 'pitchLength': None, 'shotType': 'FORWARD_DEFENCE', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-10T18:03:54.000Z', 'batsmanPlayerId': 67890, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 5, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '0* (3b)', 'short': 'DP Hughes 0* (3b)', 'long': 'Daniel Hughes 0* (3b)'}, 'bowlerStatText': {'short': 'CP Wood 1-0-5-0', 'long': 'Chris Wood 1-0-5-0'}}]",[]
1410370,1410459,79841,Brad Wheal,2,12,0,True,12,17,0,8.5,0.0,0,108,,[],[]
1410370,1410459,53310,Chris Wood,3,2,1,True,18,19,1,6.33,0.0,0,102,,[],[]
1410370,1410459,109408,John Turner,4,20,0,True,24,39,1,9.75,0.0,0,96,,[],[]
1410370,1410459,62177,James Fuller,5,11,1,True,30,50,2,10.0,0.0,0,90,,[],[]
1410370,1410459,79841,Brad Wheal,6,7,0,True,36,57,2,9.5,0.0,0,84,,[],[]
1410370,1410459,48572,Liam Dawson,7,9,0,True,42,66,2,9.42,0.0,0,78,,[],[]
1410370,1410459,48563,Benny Howell,8,9,0,True,48,75,2,9.37,0.0,0,72,,[],[]
1410370,1410459,48572,Liam Dawson,9,17,0,True,54,92,2,10.22,0.0,0,66,,[],[]
1410370,1410459,48563,Benny Howell,10,7,0,True,60,99,2,9.9,0.0,0,60,,[],[]
1410370,1410459,109408,John Turner,11,10,0,True,66,109,2,9.9,0.0,0,54,,[],[]
1410370,1410459,48563,Benny Howell,12,13,0,True,72,122,2,10.16,0.0,0,48,,[],[]
1410370,1410459,62177,James Fuller,13,4,0,True,78,126,2,9.69,0.0,0,42,,[],[]
1410370,1410459,48572,Liam Dawson,14,8,1,True,84,134,3,9.57,0.0,0,36,,[],[]
1410370,1410459,62177,James Fuller,15,6,1,True,90,140,4,9.33,0.0,0,30,,[],[]
1410370,1410459,48563,Benny Howell,16,11,0,True,96,151,4,9.43,0.0,0,24,,[],[]
1410370,1410459,53310,Chris Wood,17,8,0,True,102,159,4,9.35,0.0,0,18,,[],[]
1410370,1410459,79841,Brad Wheal,18,14,1,True,108,173,5,9.61,0.0,0,12,,[],[]
1410370,1410459,53310,Chris Wood,19,17,0,True,114,190,5,10.0,0.0,0,6,,[],[]
1410370,1410459,79841,Brad Wheal,20,10,2,True,120,200,7,10.0,0.0,0,0,,[],[]
1410370,1410459,66104,Ollie Robinson,1,2,1,True,6,2,1,2.0,10.47,199,114,,"[{'_uid': 46301712, 'id': 46301712, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.01, 'oversActual': 0.1, 'overNumber': 1, 'ballNumber': 1, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 239, 'wagonY': 131, 'wagonZone': 2, 'pitchLine': None, 'pitchLength': None, 'shotType': 'LEG_GLANCE', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-10T19:32:42.000Z', 'batsmanPlayerId': 52122, 'bowlerPlayerId': 66104, 'outPlayerId': None, 'totalInningRuns': 0, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '0* (1b)', 'short': 'JM Vince 0* (1b)', 'long': 'James Vince 0* (1b)'}, 'bowlerStatText': {'short': 'OE Robinson 0.1-0-0-0', 'long': 'Ollie Robinson 0.1-0-0-0'}}, {'_uid': 46301713, 'id': 46301713, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.02, 'oversActual': 0.2, 'overNumber': 1, 'ballNumber': 2, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 235, 'wagonY': 154, 'wagonZone': 2, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-10T19:33:21.000Z', 'batsmanPlayerId': 52122, 'bowlerPlayerId': 66104, 'outPlayerId': None, 'totalInningRuns': 1, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '1* (2b)', 'short': 'JM Vince 1* (2b)', 'long': 'James Vince 1* (2b)'}, 'bowlerStatText': {'short': 'OE Robinson 0.2-0-1-0', 'long': 'Ollie Robinson 0.2-0-1-0'}}, {'_uid': 46301715, 'id': 46301715, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.03, 'oversActual': 0.3, 'overNumber': 1, 'ballNumber': 3, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': True, 'dismissalType': 4, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 127, 'wagonY': 260, 'wagonZone': 5, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-10T19:34:26.000Z', 'batsmanPlayerId': 70392, 'bowlerPlayerId': 66104, 'outPlayerId': 70392, 'totalInningRuns': 1, 'totalInningWickets': 1, 'predictions': None, 'batsmanStatText': {'statInfo': '0 (1b)', 'short': 'BR McDermott 0 (1b)', 'long': 'Ben McDermott 0 (1b)'}, 'bowlerStatText': {'short': 'OE Robinson 0.3-0-1-0', 'long': 'Ollie Robinson 0.3-0-1-0'}}, {'_uid': 46301718, 'id': 46301718, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.04, 'oversActual': 0.4, 'overNumber': 1, 'ballNumber': 4, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 180, 'wagonY': 125, 'wagonZone': 8, 'pitchLine': None, 'pitchLength': None, 'shotType': 'FORWARD_DEFENCE', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-10T19:34:26.000Z', 'batsmanPlayerId': 105120, 'bowlerPlayerId': 66104, 'outPlayerId': None, 'totalInningRuns': 1, 'totalInningWickets': 1, 'predictions': None, 'batsmanStatText': {'statInfo': '0* (1b)', 'short': 'TJ Prest 0* (1b)', 'long': 'Tom Prest 0* (1b)'}, 'bowlerStatText': {'short': 'OE Robinson 0.4-0-1-0', 'long': 'Ollie Robinson 0.4-0-1-0'}}, {'_uid': 46301719, 'id': 46301719, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.05, 'oversActual': 0.5, 'overNumber': 1, 'ballNumber': 5, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 140, 'wagonY': 247, 'wagonZone': 5, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-10T19:35:33.000Z', 'batsmanPlayerId': 105120, 'bowlerPlayerId': 66104, 'outPlayerId': None, 'totalInningRuns': 2, 'totalInningWickets': 1, 'predictions': None, 'batsmanStatText': {'statInfo': '1* (2b)', 'short': 'TJ Prest 1* (2b)', 'long': 'Tom Prest 1* (2b)'}, 'bowlerStatText': {'short': 'OE Robinson 0.5-0-2-0', 'long': 'Ollie Robinson 0.5-0-2-0'}}, {'_uid': 46301720, 'id': 46301720, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.06, 'oversActual': 0.6, 'overNumber': 1, 'ballNumber': 6, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 183, 'wagonY': 170, 'wagonZone': 4, 'pitchLine': None, 'pitchLength': None, 'shotType': 'FORWARD_DEFENCE', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-10T19:35:33.000Z', 'batsmanPlayerId': 52122, 'bowlerPlayerId': 66104, 'outPlayerId': None, 'totalInningRuns': 2, 'totalInningWickets': 1, 'predictions': None, 'batsmanStatText': {'statInfo': '1* (3b)', 'short': 'JM Vince 1* (3b)', 'long': 'James Vince 1* (3b)'}, 'bowlerStatText': {'short': 'OE Robinson 1-0-2-0', 'long': 'Ollie Robinson 1-0-2-0'}}]",[]
1410370,1410459,108145,James Coles,2,7,1,True,12,9,2,4.5,10.66,192,108,,[],[]
1410370,1410459,66104,Ollie Robinson,3,14,0,True,18,23,2,7.66,10.47,178,102,,[],[]
1410370,1410459,108145,James Coles,4,11,0,True,24,34,2,8.5,10.43,167,96,,[],[]
1410370,1410459,66104,Ollie Robinson,5,10,0,True,30,44,2,8.8,10.46,157,90,,[],[]
1410370,1410459,62490,Tymal Mills,6,5,0,True,36,49,2,8.16,10.85,152,84,,[],[]
1410370,1410459,78253,Nathan McAndrew,7,11,0,True,42,60,2,8.57,10.84,141,78,,[],[]
1410370,1410459,102230,Jack Carson,8,7,1,True,48,67,3,8.37,11.16,134,72,,[],[]
1410370,1410459,71117,Danny Lamb,9,13,1,True,54,80,4,8.88,11.0,121,66,,[],[]
1410370,1410459,102230,Jack Carson,10,10,0,True,60,90,4,9.0,11.1,111,60,,[],[]
1410370,1410459,71117,Danny Lamb,11,11,0,True,66,101,4,9.18,11.11,100,54,,[],[]
1410370,1410459,62490,Tymal Mills,12,13,0,True,72,114,4,9.5,10.87,87,48,,[],[]
1410370,1410459,78253,Nathan McAndrew,13,15,0,True,78,129,4,9.92,10.28,72,42,,[],[]
1410370,1410459,108145,James Coles,14,11,2,True,84,140,6,10.0,10.16,61,36,,[],[]
1410370,1410459,66104,Ollie Robinson,15,4,1,True,90,144,7,9.6,11.4,57,30,,[],[]
1410370,1410459,62490,Tymal Mills,16,3,1,True,96,147,8,9.18,13.5,54,24,,[],[]
1410370,1410459,108145,James Coles,17,5,1,True,102,152,9,8.94,16.33,49,18,,[],[]
1410370,1410459,62490,Tymal Mills,18,12,0,True,108,164,9,9.11,18.5,37,12,,[],[]
1410370,1410459,71117,Danny Lamb,19,14,0,True,114,178,9,9.36,23.0,23,6,,[],[]
1410370,1410459,78253,Nathan McAndrew,20,0,1,False,114,178,10,9.36,0.0,23,0,,[],[]
